Id,Action
1,0.9873681478202343
2,0.9890471613034606
3,0.9963909073267132
4,0.9667079262435436
5,0.9973947289399803
6,0.9992156259831972
7,0.9953928096219897
8,0.9998115518246777
9,0.4265481233596802
10,0.9657089747488499
11,0.9543196298182011
12,0.9953760225325823
13,0.9636220559477806
14,0.843409389257431
15,0.986815070733428
16,0.9561611004173756
17,0.9340514093637466
18,0.9792468044906855
19,0.9954983196221292
20,0.9989068023860455
21,0.9996236135484651
22,0.9982575994217768
23,0.9471885822713375
24,0.9964482639916241
25,0.9961258328985423
26,0.9917409252375364
27,0.9787950180470943
28,0.9833820909261703
29,0.9892500713467598
30,0.814333975315094
31,0.9906497560441494
32,0.9976245581638068
33,0.9870063411071897
34,0.990868242457509
35,0.9963047143537551
36,0.998937510419637
37,0.9983923711115494
38,0.999923617389868
39,0.9795135892927647
40,0.9008968845009804
41,0.9177511632442474
42,0.97669443115592
43,0.9988451760727912
44,0.9829536359757185
45,0.9963530325330794
46,0.9941159728914499
47,0.9955833624117076
48,0.9985159815987572
49,0.9999891748238952
50,0.9834199361503124
51,0.9768088329583406
52,0.9993680197512731
53,0.995507750660181
54,0.9998138518276392
55,0.9846997810527682
56,0.9993051249184646
57,0.963322538882494
58,0.9981175274588168
59,0.9936988637782633
60,0.8899282813072205
61,0.998411686392501
62,0.9966213891748339
63,0.9934729072265327
64,0.9969435930252075
65,0.9993585341144353
66,0.9813262354582548
67,0.9121111407876015
68,0.9991667058202438
69,0.9698849655687809
70,0.4688185453414917
71,0.9668341167271137
72,0.9804065078496933
73,0.9992426135577261
74,0.9978076487313956
75,0.9994502292829566
76,0.9979549252893776
77,0.9976337475236505
78,0.8092809021472931
79,0.7678726762533188
80,0.9993786916020326
81,0.9948343131691217
82,0.9873623065650463
83,0.9735966436564922
84,0.9781590178608894
85,0.9889060202986002
86,0.9639465622603893
87,0.9415583796799183
88,0.996504157781601
89,0.9974221310112625
90,0.9453365691006184
91,0.9753482714295387
92,0.889103040099144
93,0.9980590662453324
94,0.989740707911551
95,0.9990028804168105
96,0.9869796624407172
97,0.3736804723739624
98,0.9978495482355356
99,0.9994643545360304
100,0.996695305686444
101,0.9316041544079781
102,0.22563648223876953
103,0.9957009754143655
104,0.9879596196115017
105,0.65654456615448
106,0.9964627830777317
107,0.995631879195571
108,0.9958917135372758
109,0.9944812343455851
110,0.873062252998352
111,0.876118503510952
112,0.9968944729771465
113,0.9754160512238741
114,0.9560872055590153
115,0.9929863912984729
116,0.9912097053602338
117,0.9984285645186901
118,0.9993085886235349
119,0.9954639091156423
120,0.99962020487873815
121,0.9946659253910184
122,0.9992570816539228
123,0.9789104722440243
124,0.9895313531160355
125,0.9920762171968818
126,0.9781334288418293
127,0.931088998913765
128,0.9448460415005684
129,0.946732796728611
130,0.992384338285774
131,0.9854140840470791
132,0.9944754871539772
133,0.9480587430298328
134,0.9926386391744018
135,0.9860875504091382
136,0.9860333604738116
137,0.9838399644941092
138,0.9900216879323125
139,0.8196221441030502
140,0.9945076555013657
141,0.999690298747737
142,0.9878266649320722
143,0.9991717752418481
144,0.9460283517837524
145,0.9898033021017909
146,0.8526233732700348
147,0.9674727730453014
148,0.9567830711603165
149,0.999378843116574
150,0.9984812800539657
151,0.9034394174814224
152,0.9500251300632954
153,0.9858026290312409
154,0.9124710112810135
155,0.997632049722597
156,0.91609688103199
157,0.9222918748855591
158,0.9969646851532161
159,0.9810755494982004
160,0.9491938948631287
161,0.896144688129425
162,0.9928223537281156
163,0.9921713620424271
164,0.9064063876867294
165,0.9859079727903008
166,0.9951518005691469
167,0.9799396358430386
168,0.8594292551279068
169,0.9959904872812331
170,0.9984769991133362
171,0.9444627165794373
172,0.9811304584145546
173,0.9968839741777629
174,0.9967897792812437
175,0.9048672989010811
176,0.9790454357862473
177,0.8416634649038315
178,0.9939196947962046
179,0.9997968517564004
180,0.9893324980512261
181,0.26674598455429077
182,0.9928626767359674
183,0.9737055152654648
184,0.5163938701152802
185,0.9622519426047802
186,0.9924419755116105
187,0.9979724111035466
188,0.9850993556901813
189,0.08595597743988037
190,0.9849192220717669
191,0.9938322883099318
192,0.9184116870164871
193,0.9978405178990215
194,0.9997902715549571
195,0.9755973294377327
196,0.998886363580823
197,0.9313563406467438
198,0.9837604276835918
199,0.9957903926260769
200,0.37080150842666626
201,0.9966304937843233
202,0.6083852648735046
203,0.9653074517846107
204,0.9526618123054504
205,0.9993366751004942
206,0.983593450859189
207,0.995220122858882
208,0.9634107798337936
209,0.3957914710044861
210,0.6078014969825745
211,0.9896091753616929
212,0.9991837762063369
213,0.9990220479667187
214,0.998414316563867
215,0.9982914081774652
216,0.9889549985527992
217,0.9929689751006663
218,0.9996012604387943
219,0.9893557224422693
220,0.9969169644173235
221,0.9507713466882706
222,0.999477879202459
223,0.9956294419243932
224,0.9177385494112968
225,0.9954969435930252
226,0.34499651193618774
227,0.9477804005146027
228,0.9597935155034065
229,0.9925513383932412
230,0.9954748172312975
231,0.9968221057206392
232,0.8146778047084808
233,0.9522087052464485
234,0.16779941320419312
235,0.9742247834801674
236,0.9928378686308861
237,0.9850390637293458
238,0.9800536762923002
239,0.9289091229438782
240,0.9996451065235306
241,0.9715115036815405
242,0.8057858943939209
243,0.2925792932510376
244,0.9916051933541894
245,0.9990724656381644
246,0.9992239732528105
247,0.9927638047374785
248,0.953130092471838
249,0.9973499781917781
250,0.9975501927547157
251,0.9985058970050886
252,0.7645536959171295
253,0.9611179120838642
254,0.9990391113096848
255,0.9986946544377133
256,0.9978769216686487
257,0.9974971010815352
258,0.8713655471801758
259,0.9856222197413445
260,0.9949151696637273
261,0.991609551012516
262,0.9794578161090612
263,0.9946806319057941
264,0.9989420298952609
265,0.9997480615274981
266,0.9429153092205524
267,0.9830504972487688
268,0.9906258750706911
269,0.9980890647275373
270,0.9909528838470578
271,0.9545761197805405
272,0.9880977040156722
273,0.997539303265512
274,0.9337730258703232
275,0.9990735467290506
276,0.49607402086257935
277,0.9959109672345221
278,0.9631104469299316
279,0.9996159716101829
280,0.9757442586123943
281,0.9988762198481709
282,0.9987923726439476
283,0.9958803434856236
284,0.9834620617330074
285,0.9991583816590719
286,0.9634881615638733
287,0.991456844843924
288,0.9971176022663713
289,0.9977726670913398
